FIRE_YEAR,LONGITUDE,LATITUDE,intensity
2006,-120.8646,51.8435,0.009
2006,-120.8638,56.568600000000004,2
2006,-120.8626,50.1558,1
2006,-120.8611,49.9691,0
2006,-120.8603,56.4086,10
2006,-120.8584,50.1742,0.2
2006,-120.8571,55.9453,0.009
2006,-120.8567,53.8915,0
2006,-120.8562,56.33,1
2006,-120.8548,53.8579,0
2006,-120.8543,53.8882,0
2006,-120.8542,50.0325,0.009
2006,-120.8542,53.855,0.1
2006,-120.8537,51.7965,0.009
2006,-120.8513,50.04,3.9
2006,-120.8494,56.2092,4.5
2006,-120.8491,50.4352,1.04
2006,-120.8464,56.2094,0
2006,-120.8461,56.2095,0.009
2006,-120.8447,50.0142,0
2006,-120.8441,50.6192,0.009
2006,-120.8422,56.2408,0.009
2006,-120.8398,50.6247,0.009
2006,-120.8333,52.7167,0
2006,-120.8308,51.1472,0.29
2006,-120.8303,51.4788,0.3
2006,-120.8292,50.5818,0.009
2006,-120.8291,50.5819,0.009
2006,-120.829,51.4968,0
2006,-120.8274,50.3752,0.009
2006,-120.8251,51.9007,0.1
2006,-120.825,56.46,0.009
2006,-120.8248,50.0722,0.009
2006,-120.82470000000001,50.017,0.009
2006,-120.8245,52.6305,15
2006,-120.8244,51.2535,0.018
2006,-120.8185,54.0445,0.009
2006,-120.8148,55.7416,0.009
2006,-120.8078,53.3233,0.009
2006,-120.807,49.4826,0.009
2006,-120.8046,53.8625,0.1
2006,-120.8008,49.3318,0.109
2006,-120.8008,50.3318,0
2006,-120.8,50.048,0.009
2006,-120.8,50.11,0
2006,-120.8,50.5,0.018
2006,-120.7965,55.1868,0.1
2006,-120.7961,50.8385,0.009
2006,-120.7933,52.77,0.009
2006,-120.79,50.11,0
2006,-120.7886,49.8005,0.009
2006,-120.7873,55.6826,0.19
2006,-120.7872,52.4727,200
2006,-120.786,53.122,0.009
2006,-120.7853,50.0719,0
2006,-120.7833,50.1,0
2006,-120.7823,55.2441,9401
2006,-120.78,49.06,0
2006,-120.777,55.8444,0
2006,-120.7713,49.0611,2.5
2006,-120.769,55.2068,1.5
2006,-120.7652,56.2362,5
2006,-120.7638,50.1353,0.009
2006,-120.7615,50.834,0.1
2006,-120.7607,51.9684,0.009
2006,-120.7572,50.1237,0.009
2006,-120.7565,56.3937,4
2006,-120.7523,53.6891,0.02
2006,-120.7517,50.0341,0
2006,-120.75,50.05,0
2006,-120.75,53.5,0
2006,-120.75,56.43,0.009
2006,-120.7498,53.3907,3
2006,-120.7492,52.4716,0.009
2006,-120.7465,49.8827,0.009
2006,-120.7459,49.8828,0.009
2006,-120.7452,56.2453,0.4
2006,-120.7445,49.8795,0.009
2006,-120.7408,53.4013,3
2006,-120.7372,50.7375,0.009
2006,-120.7361,49.903,0.009
2006,-120.7354,49.7625,0.009
2006,-120.7348,49.4527,0
2006,-120.7348,50.4902,0.2
2006,-120.7325,50.1921,0.009
2006,-120.7304,52.4475,0.009
2006,-120.73,49.53,0.009
2006,-120.7293,55.5882,0.009
2006,-120.7291,50.1903,0.009
2006,-120.7283,50.9667,0
2006,-120.7278,49.6785,0.009
2006,-120.7272,49.8584,0.009
2006,-120.7235,51.4899,0.009
2006,-120.7219,51.5166,0.009
2006,-120.7167,56.245,0.009
2006,-120.7165,56.5705,8.8
2006,-120.7145,52.8083,0.009
2006,-120.7136,49.5951,0.009
2006,-120.7107,49.8443,0.04
2006,-120.7101,50.7348,2.84
2006,-120.71,58.18,0
2006,-120.7073,49.9682,0.009
2006,-120.7071,49.9683,0.009
2006,-120.7068,52.8045,0
2006,-120.7064,49.7432,0.009
2006,-120.7062,50.6502,0.009
2006,-120.7043,50.2395,0.5
2006,-120.7041,49.9677,0.009
2006,-120.7038,56.1364,0.009
2006,-120.7033,50.845,0.009
2006,-120.7027,56.5578,3
2006,-120.7014,56.0725,0.009
2006,-120.7,50.28,0
2006,-120.6998,53.4041,0.5
2006,-120.6995,50.2425,0.01
2006,-120.6979,49.9754,0.009
2006,-120.6944,53.4049,0.5
2006,-120.6942,50.6256,0.009
2006,-120.6913,49.9711,0.009
2006,-120.6906,54.9003,10.1
2006,-120.6891,52.853,35
2006,-120.6885,52.5892,500
2006,-120.6882,50.498,0.1
2006,-120.687,49.096,0
2006,-120.6858,54.9582,0.009
2006,-120.6839,55.3703,0.1
2006,-120.6802,50.5312,0.018
2006,-120.68,49.98,0.009
2006,-120.68,50.58,0.01
2006,-120.6796,49.0499,0
2006,-120.6782,56.2741,0.009
2006,-120.6758,49.5562,0
2006,-120.6729,49.2405,0.009
2006,-120.6728,49.3415,0.1
2006,-120.67,51.5845,0.009
2006,-120.6696,56.1277,4.5
2006,-120.6682,50.7253,0.009
2006,-120.6665,49.9341,0.009
2006,-120.6652,55.4212,1.8
2006,-120.6636,50.318600000000004,56
2006,-120.6628,54.7384,0
2006,-120.6622,52.5843,0.1
2006,-120.6613,50.598,0.009
2006,-120.6607,49.0379,0
2006,-120.6592,52.7968,0.1
2006,-120.6589,50.6768,0.009
2006,-120.6569,53.4779,0.4
2006,-120.6567,52.7929,0
2006,-120.6552,56.2897,15
2006,-120.6538,55.8313,0
2006,-120.6529,54.4403,12051
2006,-120.6524,50.9035,2
2006,-120.6522,53.4818,0.009
2006,-120.65,50.31,0
2006,-120.6468,54.629,0.2
2006,-120.6455,49.2422,0.009
2006,-120.6425,54.9558,0.009
2006,-120.641,49.0178,0.018
2006,-120.6394,50.5489,0.009
2006,-120.6393,49.8532,0.2
2006,-120.639,49.9166,0
2006,-120.6386,48.996,0.009
2006,-120.6362,56.0466,2.6
2006,-120.6357,56.051,0.6
2006,-120.635,49.0143,0
2006,-120.6334,53.5152,0.009
2006,-120.6333,50.4612,0.13
2006,-120.6333,53.4997,0
2006,-120.6312,49.9158,0.009
2006,-120.6311,49.1066,0.018
2006,-120.6305,52.7991,0.009
2006,-120.6302,49.2253,0.009
2006,-120.63,50.71,0
2006,-120.63,52.56,0
2006,-120.63,53.5047,0.003
2006,-120.6296,49.9391,1
2006,-120.6282,50.9135,0.1
2006,-120.6282,54.5978,1774
2006,-120.6279,53.5245,0.15
2006,-120.6278,53.4512,0.01
2006,-120.6278,53.5157,0.009
2006,-120.6276,50.6306,0
2006,-120.6275,49.1464,0.009
2006,-120.627,49.4033,0.2
2006,-120.6236,49.0143,0.1
2006,-120.6234,54.6274,1.5
2006,-120.622,50.4603,0
2006,-120.6216,49.9877,0.009
2006,-120.6216,55.9399,0.2
2006,-120.6185,50.7011,0.1
2006,-120.618,53.5028,0.009
2006,-120.6167,52.8,0.3
2006,-120.6161,50.5029,0.009
2006,-120.6159,49.7777,0.009
2006,-120.6156,49.9495,0.009
2006,-120.615,56.7511,10
2006,-120.6136,55.9117,0.5
2006,-120.611,49.8143,0.009
2006,-120.6092,52.5568,0.009
2006,-120.6091,54.9563,0.1
2006,-120.609,53.5168,0.01
2006,-120.6088,49.9873,0.009
2006,-120.6081,50.0882,0.009
2006,-120.608,50.0882,0.009
2006,-120.6066,53.5144,0.01
2006,-120.6035,53.6177,0.2
2006,-120.6018,49.9138,0.01
2006,-120.6005,53.459,2
2006,-120.6,50.4167,0
2006,-120.5959,49.9535,0.009
2006,-120.595,53.4547,2
2006,-120.5946,50.6573,0.009
2006,-120.5933,56.7901,0.75
2006,-120.5876,50.7542,2.46
2006,-120.5864,53.4516,26
2006,-120.5852,50.7078,0.009
2006,-120.5831,53.456,0.2
2006,-120.5817,54.4981,0.5
2006,-120.5811,49.9444,0
2006,-120.5804,50.6724,0
2006,-120.58,56.7217,1.1
2006,-120.5751,55.6137,2.8
2006,-120.5735,49.8919,2.5
2006,-120.572,49.4287,0.009
2006,-120.5701,49.3378,0.009
2006,-120.5698,53.4891,0.1
2006,-120.569,49.3303,0.009
2006,-120.5667,49.0167,5400
2006,-120.5652,56.3861,42.6
2006,-120.5636,55.9644,0.1
2006,-120.5626,54.6003,0
2006,-120.5609,51.5677,0.009
2006,-120.5598,50.5325,309
2006,-120.5575,51.0093,0.2
2006,-120.5556,49.1868,0.009
2006,-120.5515,49.9069,0.01
2006,-120.5513,54.4946,0.009
2006,-120.5512,53.4887,0.1
2006,-120.55,49.41,0
2006,-120.5483,50.7405,0.009
2006,-120.5475,55.6944,0.02
2006,-120.545,49.1507,0
2006,-120.5436,55.7389,0.9
2006,-120.5422,55.7256,23.1
2006,-120.5405,55.6251,42.8
2006,-120.533,53.5529,1.5
2006,-120.5321,55.5332,0.2
2006,-120.53,52.95,0
2006,-120.5284,49.4602,0.1
2006,-120.5256,49.908,0
2006,-120.5256,50.2258,0
2006,-120.5219,50.2791,0.1
2006,-120.5203,49.0167,0
2006,-120.5166,55.4864,0
2006,-120.5157,50.5183,0.009
2006,-120.5133,49.318,0
2006,-120.51,49.32,0.009
2006,-120.5099,55.9098,0.009
2006,-120.5073,49.6143,0
2006,-120.5061,49.5556,0.009
2006,-120.5055,55.9235,0.6
2006,-120.5015,55.858,0.009
2006,-120.5,49.5645,0.1
2006,-120.5,50.4667,0
2006,-120.4997,50.726,0.009
2006,-120.495,53.6874,0.4
2006,-120.4927,50.1684,0
2006,-120.4923,56.6521,1
2006,-120.492,52.7401,325
2006,-120.4899,50.5128,0.009
2006,-120.4834,49.5236,0
2006,-120.4828,56.1705,0.009
2006,-120.4802,55.8546,0
2006,-120.48,55.8171,151.8
2006,-120.4757,50.838,0.009
2006,-120.4757,50.8388,0.009
2006,-120.4742,55.8887,1.6
2006,-120.4726,56.117,0.009
2006,-120.4713,54.5372,290.8
2006,-120.4701,54.5316,0
2006,-120.4686,55.8546,3.2
2006,-120.4681,54.5329,1
2006,-120.466,56.0467,45
2006,-120.4642,50.7417,0.009
2006,-120.463,51.4047,0.01
2006,-120.4617,55.5367,270.2
2006,-120.4615,50.2379,0.009
2006,-120.4607,56.2583,0.009
2006,-120.4578,50.5208,0.009
2006,-120.4533,55.1067,0.04
2006,-120.4516,50.7974,0.009
2006,-120.4515,55.2293,0.009
2006,-120.4491,49.431,0.02
2006,-120.4488,50.7634,0
2006,-120.443,49.9047,0.1
2006,-120.4406,51.1164,0.009
2006,-120.4406,55.809,0.009
2006,-120.4343,54.7832,3717
2006,-120.4302,50.7595,0
2006,-120.4295,50.906,0.009
2006,-120.4184,56.4846,0.009
2006,-120.4172,52.5726,0.009
2006,-120.4162,50.6047,0.009
2006,-120.411,50.0025,0.1
2006,-120.4074,50.8389,0.009
2006,-120.4073,54.6113,0.009
2006,-120.4054,54.7306,1.1
2006,-120.405,50.8454,0.009
2006,-120.4048,50.8456,0.009
2006,-120.4039,55.8616,0.009
2006,-120.4017,50.8456,0.026999999999999996
2006,-120.4,49.51,0
2006,-120.3988,56.2288,1
2006,-120.3946,50.1821,0.009
2006,-120.3918,50.7281,0.009
2006,-120.3916,50.7282,0.009
2006,-120.3903,50.7273,0.009
2006,-120.3896,52.3367,0.009
2006,-120.3896,57.3205,0.9
2006,-120.3895,50.7277,0.009
2006,-120.3887,51.7515,12
2006,-120.3883,48.9767,0
2006,-120.3877,51.3149,0.25
2006,-120.3863,50.7285,0.009
2006,-120.3859,55.2156,0.009
2006,-120.3842,49.0218,1801
2006,-120.3826,55.8505,0.009
2006,-120.3789,50.7883,0.009
2006,-120.3781,51.8446,0.009
2006,-120.3748,53.6619,0.009
2006,-120.374,50.7341,0
2006,-120.3667,50.2333,0
2006,-120.3633,50.3968,0.1
2006,-120.3631,49.4318,0.1
2006,-120.3598,50.755,0.009
2006,-120.359,50.7137,0.009
2006,-120.3568,50.8397,0.009
2006,-120.3563,50.8452,0
2006,-120.3547,51.2129,0.009
2006,-120.3539,50.5708,0.009
2006,-120.3536,50.1416,0.009
2006,-120.3527,52.5736,0.009
2006,-120.3522,50.5683,0.009
2006,-120.3519,50.8128,0
2006,-120.3509,50.7161,0.8
2006,-120.35,50.76,0
2006,-120.35,51.63,0
2006,-120.3474,49.4556,0.05
2006,-120.3459,50.7913,2.3
2006,-120.3446,55.536,0
2006,-120.3428,52.2841,0.009
2006,-120.3424,50.6955,0.5
2006,-120.3405,50.6956,0.009
2006,-120.3393,51.0734,10
2006,-120.3388,51.1853,0.009
2006,-120.3388,51.1863,0.009
2006,-120.3373,51.4943,0.009
2006,-120.3372,51.2086,0.009
2006,-120.3354,51.4765,0.001
2006,-120.3342,51.0954,0.009
2006,-120.3332,49.7126,0.1
2006,-120.331,50.8422,0.009
2006,-120.331,50.9256,0.009
2006,-120.33,50.61,0
2006,-120.33,53.38,0.009
2006,-120.3265,49.417,0.1
2006,-120.3262,49.4187,0.01
2006,-120.3259,50.7605,0
2006,-120.3184,55.6962,0.1
2006,-120.3178,50.8671,0.2
2006,-120.3162,57.8994,19.3
2006,-120.3161,49.6747,2
2006,-120.3144,51.4769,0
2006,-120.3109,50.294,0.01
2006,-120.3096,50.9007,0.009
2006,-120.3084,49.7088,0.009
2006,-120.3045,49.4197,0
2006,-120.3045,54.5855,0
2006,-120.3033,49.705,0.1
2006,-120.3033,51.1178,0.009
2006,-120.2939,50.0898,0.1
2006,-120.2934,50.6436,0.1
2006,-120.2925,50.0039,14
2006,-120.2924,51.274,0.009
2006,-120.2911,51.4024,0.01
2006,-120.2849,51.2693,0.009
2006,-120.2824,51.4131,0
2006,-120.2786,49.4328,0.009
2006,-120.2759,50.8757,0
2006,-120.2759,51.2671,0.009
2006,-120.2724,52.3215,0.2
2006,-120.2652,55.0027,2.4
2006,-120.2621,50.3886,0.4
2006,-120.26,50.31,0.018
2006,-120.2542,50.3883,0.009
2006,-120.2539,50.3244,0.009
2006,-120.2535,50.8956,0.009
2006,-120.2533,55.8759,6.4
2006,-120.2517,50.5967,0
2006,-120.2503,50.693600000000004,0.009
2006,-120.25,50.2333,0
2006,-120.25,51.68,0
2006,-120.2483,52.163,0.009
2006,-120.247,52.0304,0.01
2006,-120.2464,50.6529,0.009
2006,-120.246,49.4199,0.009
2006,-120.2448,56.2472,5
2006,-120.244,50.2331,83
2006,-120.2434,57.1701,0
2006,-120.2403,52.0248,0
2006,-120.2391,50.8817,0.01
2006,-120.2386,52.0176,0.009
2006,-120.2381,49.3262,0.009
2006,-120.2363,49.4013,0.5
2006,-120.2319,51.3567,0
2006,-120.23,49.403,0.5
2006,-120.23,49.7,0.009
2006,-120.23,50.15,0
2006,-120.2277,50.7115,0.02
2006,-120.2269,55.0933,0.003
2006,-120.2256,50.9393,0.01
2006,-120.2228,50.6571,0.2
2006,-120.2147,49.8792,0
2006,-120.2092,51.4702,0.009
2006,-120.2067,51.3733,0.009
2006,-120.2014,55.0845,0.1
2006,-120.2012,51.3953,0
2006,-120.1944,55.6449,3
2006,-120.1937,54.9903,0.02
2006,-120.19,51.558,0
2006,-120.1862,55.0232,0.1
2006,-120.1851,50.945,0.009
2006,-120.1848,56.0895,0.02
2006,-120.1833,52.215,0
2006,-120.1833,52.24,0
2006,-120.1826,50.6512,0.2
2006,-120.18,49.06,0
2006,-120.1786,52.2139,0.009
2006,-120.1784,51.1041,0
2006,-120.1767,49.5067,0.2
2006,-120.1746,56.0744,180
2006,-120.1712,49.5426,1
2006,-120.171,51.6636,0.009
2006,-120.1674,50.704,0
2006,-120.1671,50.6733,0
2006,-120.1644,56.1077,18.1
2006,-120.1643,55.0856,0
2006,-120.164,55.1206,0.1
2006,-120.1629,54.5698,0
2006,-120.1627,50.7976,0
2006,-120.1617,53.8522,466
2006,-120.1602,51.6743,0.009
2006,-120.1586,50.5585,0.009
2006,-120.1563,55.6356,0
2006,-120.1551,51.4637,0
2006,-120.1488,50.6542,3
2006,-120.1481,52.1569,0.009
2006,-120.1467,52.395,0
2006,-120.145,52.1571,0.009
2006,-120.1427,50.4246,1
2006,-120.1425,50.9592,0.009
2006,-120.1411,50.5521,0.009
2006,-120.1404,52.6082,0.009
2006,-120.139,50.5518,0.009
2006,-120.1333,51.65,0.009
2006,-120.1324,51.6811,0.009
2006,-120.1323,50.5532,0.009
2006,-120.131,51.5087,0
2006,-120.1305,50.6027,0.009
2006,-120.1287,50.8035,0.009
2006,-120.1281,51.187,0.1
2006,-120.1265,49.8168,0.009
2006,-120.1264,55.2737,0.009
2006,-120.1262,50.6025,0.009
2006,-120.1237,50.6425,1
2006,-120.122,50.9722,0.009
2006,-120.1216,51.6194,0.009
2006,-120.1215,52.7383,0.009
2006,-120.1196,50.9575,0
2006,-120.1186,56.322,13.5
2006,-120.1167,51.25,0
2006,-120.1167,51.85,0
2006,-120.1151,52.1057,0.009
2006,-120.1133,50.6669,0.01
2006,-120.11,51.58,0.009
2006,-120.1082,51.1917,0.009
2006,-120.1075,51.2263,0.009
2006,-120.1032,51.5942,0.1
2006,-120.1,49.71,0
2006,-120.0999,50.5356,0
2006,-120.0978,52.3887,0
2006,-120.0959,50.7549,0.009
2006,-120.0954,50.5523,0.009
2006,-120.0952,51.6859,0.3
2006,-120.0928,51.3009,6
2006,-120.0903,57.1581,0
2006,-120.0895,51.6385,0.009
2006,-120.0886,51.6534,0.009
2006,-120.0878,51.6531,0.009
2006,-120.0848,51.9778,0.009
2006,-120.0839,51.6447,0.009
2006,-120.0837,51.6449,0.009
2006,-120.0837,56.4937,3.25
2006,-120.0835,50.4317,0.5
2006,-120.0802,51.7365,0.009
2006,-120.0783,51.6245,0.009
2006,-120.0778,50.9261,0.009
2006,-120.0725,50.8373,0.009
2006,-120.0718,51.1525,0
2006,-120.0678,51.6604,0.009
2006,-120.0674,50.6402,0.009
2006,-120.0674,50.6403,0.018
2006,-120.0666,50.6294,0.01
2006,-120.0664,55.7825,0.04
2006,-120.0663,56.5059,0.02
2006,-120.0658,51.6349,0.009
2006,-120.0639,51.7248,0.009
2006,-120.0611,55.9696,0.3
2006,-120.0601,51.367,0
2006,-120.06,49.88,0
2006,-120.06,50.83,0
2006,-120.0545,50.6346,0
2006,-120.0537,50.405,0.009
2006,-120.0532,50.0317,0.009
2006,-120.0511,51.6592,0
2006,-120.048,50.4453,0.009
2006,-120.0475,52.4077,138
2006,-120.0475,55.7563,0.15
2006,-120.0467,50.895,0.1
2006,-120.0447,50.6312,0.43000000000000005
2006,-120.0438,49.9874,0.009
2006,-120.0437,49.9874,0.009
2006,-120.0437,56.7613,0.009
2006,-120.0431,49.9872,0.009
2006,-120.0428,49.9867,0.009
2006,-120.0423,50.4469,0.009
2006,-120.0418,52.3776,0.009
2006,-120.0388,57.19,0.1
2006,-120.0382,50.8375,0.009
2006,-120.0373,49.9844,0.009
2006,-120.0353,50.8373,0.009
2006,-120.0339,49.2876,0
2006,-120.0333,50.65,0.009
2006,-120.0333,51.65,0
2006,-120.0327,51.654,0.01
2006,-120.0314,49.885,0.009
2006,-120.03,49.1403,0.009
2006,-120.03,50.71,0
2006,-120.03,51.65,0.009
2006,-120.0272,50.7167,0.009
2006,-120.0272,53.2505,0.1
2006,-120.0265,49.1501,0.009
2006,-120.0219,52.3754,0.01
2006,-120.0202,50.7202,0.009
2006,-120.0201,50.5155,0.5
2006,-120.019,50.7187,0.009
2006,-120.0176,49.8157,0.009
2006,-120.0169,53.1032,0.009
2006,-120.0167,49.8171,0.009
2006,-120.0165,49.8202,0.009
2006,-120.0159,51.5562,0.009
2006,-120.0147,50.6515,0.01
2006,-120.0132,49.8166,0.009
2006,-120.0102,49.8099,0.009
2006,-120.0086,51.5673,0.009
2006,-120.0076,49.303,0.009
2006,-120.0037,50.358,0
2006,-120.002,49.1517,0.009
2006,-120,49.81,0
2006,-119.9997,50.9071,0.009
2006,-119.9953,51.2414,0
2006,-119.9942,51.5603,0.009
2006,-119.9906,50.2667,0.01
2006,-119.9867,51.155,0.009
2006,-119.9849,51.7369,0.009
2006,-119.9841,50.8494,0.1
2006,-119.9833,49.3833,0
2006,-119.9822,49.5414,0.009
2006,-119.9809,49.2557,0.009
2006,-119.98,51.63,0
2006,-119.978,51.5612,0.009
2006,-119.9768,49.8408,0.009
2006,-119.9753,51.5553,0.009
2006,-119.9751,51.531,0.009
2006,-119.9745,51.6348,0.1
2006,-119.9733,49.8349,0.009
2006,-119.9731,49.8352,0.009
2006,-119.9722,49.8351,0.009
2006,-119.972,49.6922,0.009
2006,-119.9703,49.5478,0.009
2006,-119.97,52.16,0.009
2006,-119.9694,49.5468,0.009
2006,-119.9667,50.6167,0
2006,-119.9655,49.9728,7.4
2006,-119.9653,50.8492,0.01
2006,-119.963,50.8763,0.009
2006,-119.959,52.8647,0.009
2006,-119.95,51.4467,0
2006,-119.9499,50.6142,0.2
2006,-119.9489,50.6439,0
2006,-119.9485,49.6595,0.009
2006,-119.9408,51.5154,0.009
2006,-119.9393,52.5285,0.009
2006,-119.9356,51.6185,0.009
2006,-119.9311,52.4175,0.009
2006,-119.9306,50.8599,0.009
2006,-119.9303,51.5222,0.009
2006,-119.9254,50.5088,0.009
2006,-119.9226,50.2147,0.009
2006,-119.9133,50.6552,0.1
2006,-119.91,51.6,0
2006,-119.9055,51.6177,0
2006,-119.9035,51.6064,0.009
2006,-119.8985,50.64,0.009
2006,-119.8937,49.5341,0
2006,-119.8893,51.2276,0
2006,-119.88,49.88,0.009
2006,-119.88,51.9,0
2006,-119.8787,50.6432,2
2006,-119.8741,49.7117,0.009
2006,-119.8719,50.3717,2.5
2006,-119.87,50.8233,2
2006,-119.8683,48.9887,0
2006,-119.8673,49.7118,0.009
2006,-119.8672,49.7122,0.009
2006,-119.8671,49.7117,0.009
2006,-119.8668,49.7112,0.009
2006,-119.8665,49.7112,0.009
2006,-119.8664,49.7116,0.009
2006,-119.8662,49.7117,0.009
2006,-119.866,49.7114,0.009
2006,-119.8633,51.3662,0.009
2006,-119.863,52.3867,0.009
2006,-119.86,50.25,0
2006,-119.86,51.8,0
2006,-119.8582,49.9806,0.018
2006,-119.8582,49.9807,0.009
2006,-119.8568,50.5016,0.009
2006,-119.8563,51.255,0.009
2006,-119.8562,49.5576,0.009
2006,-119.855,50.797,0.009
2006,-119.853,49.6349,0.009
2006,-119.8523,49.8616,0.009
2006,-119.8518,50.5666,0
2006,-119.8517,51.7883,0
2006,-119.8495,49.15,30
2006,-119.846,50.933,0.2
2006,-119.8404,49.8201,0.009
2006,-119.8398,51.5392,0.009
2006,-119.8375,49.8291,0.009
2006,-119.8372,49.8301,0.009
2006,-119.8371,49.8282,0.009
2006,-119.8326,51.3432,0.009
2006,-119.8325,52.4808,0.009
2006,-119.8318,50.5008,0
2006,-119.83,50.53,0
2006,-119.8273,49.263,0.009
2006,-119.8267,51.2712,0.009
2006,-119.8265,49.6415,0.009
2006,-119.8249,50.3429,0.009
2006,-119.8217,50.3417,0.009
2006,-119.8209,49.9832,0.009
2006,-119.8208,49.9189,0.009
2006,-119.8202,51.1475,0.009
2006,-119.8131,49.6781,0.2
2006,-119.81,50.68,0
2006,-119.8069,49.6148,0
2006,-119.8067,50.4793,0.009
2006,-119.8065,49.9876,0.009
2006,-119.8051,49.8306,0.009
2006,-119.8043,49.9196,0.009
2006,-119.8041,49.9194,0.009
2006,-119.804,49.9187,0.009
2006,-119.8,49.51,0
2006,-119.7999,49.6269,0.009
2006,-119.7954,51.2011,0.009
2006,-119.7903,50.3878,0.009
2006,-119.7863,49.6423,0.009
2006,-119.7863,49.8276,0.009
2006,-119.781,49.6007,1.9
2006,-119.78,49.7,0.009
2006,-119.7769,49.6881,0.009
2006,-119.7736,53.1248,8
2006,-119.7727,52.1452,0.009
2006,-119.7726,49.735,0.2
2006,-119.7721,49.058,0.01
2006,-119.7719,50.8006,0.009
2006,-119.7718,51.0212,0.3
2006,-119.7708,52.1666,0.009
2006,-119.7701,51.0767,0.009
2006,-119.7662,51.1608,100
2006,-119.7654,50.6148,0.1
2006,-119.7643,51.0761,0.009
2006,-119.764,50.2262,0.2
2006,-119.7583,50.2477,0.5
2006,-119.7557,51.2621,0.009
2006,-119.7531,50.6096,0
2006,-119.7525,52.5388,0.009
2006,-119.7509,50.9918,0.1
2006,-119.7479,49.1357,91
2006,-119.7437,51.6689,0.1
2006,-119.7375,50.8725,0.009
2006,-119.7363,50.4677,0
2006,-119.7357,50.4202,0.5
2006,-119.7356,51.5682,0
2006,-119.7346,49.693,0.009
2006,-119.7334,49.004,0
2006,-119.7304,50.2431,0.3
2006,-119.729,49.7905,0.1
2006,-119.7275,49.4273,0.009
2006,-119.7259,49.3433,0
2006,-119.7256,49.3178,0.2
2006,-119.7227,50.0614,0
2006,-119.7226,51.7672,1
2006,-119.7165,51.5173,0.009
2006,-119.7148,50.4622,0.009
2006,-119.714,51.7895,0.1
2006,-119.71,49.3473,0.009
2006,-119.71,51.58,0
2006,-119.7091,49.0278,0.009
2006,-119.706,50.6653,0.95
2006,-119.7029,49.9602,0.009
2006,-119.7014,49.9598,0.009
2006,-119.7009,49.7117,0.009
2006,-119.7003,51.447,0.009
2006,-119.7,51.58,0
2006,-119.69970000000001,51.2993,0.45
2006,-119.6988,52.3065,0.009
2006,-119.6962,51.6961,0.1
2006,-119.6948,53.0621,0.009
2006,-119.6926,50.6746,0.009
2006,-119.6922,49.1254,0
2006,-119.6915,50.6884,8.4
2006,-119.6899,51.4507,0.009
2006,-119.6898,49.0218,0.009
2006,-119.689,51.4353,234
2006,-119.6838,51.4362,97.5
2006,-119.6833,51.2415,0.009
2006,-119.6782,50.794,0.009
2006,-119.6734,52.2576,0.009
2006,-119.6729,49.3192,0.01
2006,-119.6717,52.26,0.009
2006,-119.6715,49.046,0.009
2006,-119.6714,49.4703,0.009
2006,-119.67,51.1825,4.6
2006,-119.6696,49.8159,0.009
2006,-119.6669,51.7214,0.009
2006,-119.6661,49.5872,0.009
2006,-119.6652,50.9018,0.009
2006,-119.665,51.535,0
2006,-119.661,50.829,0.009
2006,-119.66,49.85,0
2006,-119.6588,50.7369,0.1
2006,-119.6584,53.2023,0.3
2006,-119.658,50.4486,0.009
2006,-119.6534,49.7556,0.009
2006,-119.6514,52.2528,0.009
2006,-119.6498,49.8038,0.009
2006,-119.647,49.7259,0.009
2006,-119.644,49.4894,0.1
2006,-119.644,50.7111,0.1
2006,-119.642,50.8188,0.06
2006,-119.6387,51.6334,0.009
2006,-119.6338,49.2429,0.009
2006,-119.6335,52.3293,0.009
2006,-119.6324,49.6568,0.009
2006,-119.6319,51.5427,0.009
2006,-119.63,49.71,0
2006,-119.6294,50.4488,0.01
2006,-119.6278,49.8468,1
2006,-119.6266,49.4944,0.09
2006,-119.6265,53.0188,0.009
2006,-119.6219,53.0628,0.1
2006,-119.6178,50.4545,4
2006,-119.6159,52.2601,0.009
2006,-119.6153,49.2072,0.009
2006,-119.6151,49.2071,0.009
2006,-119.6148,49.205,0.009
2006,-119.6145,49.2079,0.009
2006,-119.6133,49.9998,0.009
2006,-119.6133,50.5163,0.009
2006,-119.6107,50.8145,0.3
2006,-119.61,49.23,0
2006,-119.61,49.71,0
2006,-119.6083,49.39,0.009
2006,-119.6071,51.1689,0.009
2006,-119.6048,51.1664,0.009
2006,-119.6045,49.386,0.1
2006,-119.6026,49.1568,0
2006,-119.5998,49.6321,0.009
2006,-119.5996,49.6273,0.009
2006,-119.597,50.8473,0.009
2006,-119.5959,50.4291,0.009
2006,-119.5947,50.4555,0.009
2006,-119.5945,49.3233,0
2006,-119.5937,50.4541,0.5
2006,-119.5931,49.6275,0.009
2006,-119.5917,50.46,134
2006,-119.5912,50.5115,0
2006,-119.5905,50.4968,0.009
2006,-119.5872,49.0879,0.009
2006,-119.5842,50.504,0.1
2006,-119.5828,50.4328,0.009
2006,-119.5819,49.0765,0
2006,-119.5815,50.5051,1.3
2006,-119.5813,51.724,0.009
2006,-119.5811,49.9927,0.009
2006,-119.581,49.9995,0.009
2006,-119.5805,49.9862,0.009
2006,-119.5795,50.443600000000004,0.1
2006,-119.5793,50.4785,1.35
2006,-119.5737,49.9844,0.009
2006,-119.573,49.4835,0
